[[ 26.07892469]]
[[ 0.02113858]]
[[ 2.12578325]]
[[ 0.72217871]]
[[ 7.82556531]]
[[ 45.75724586]]
[[ 139.90939648]]
[[ 3.45044098]]
[[ 0.17019493]]
[[ 5.00331228]]
[[ 35.17382945]]
[[ 64.84062625]]
[[ 2.73521279]]
[[ 1.67138508]]
[[ 5.50322691]]
[[ 181.11830759]]
[[ 19.8992824]]
[[ 19.15134519]]
[[ 2.77743575]]
[[ 1.89051734]]
[[ 61.82856498]]
[[ 97.45136851]]
[[ 115.3875615]]
[[ 10.03271488]]
[[ 38.1980555]]
[[ 7.07754294]]
[[ 56.58473926]]
[[ 46.19747234]]
[[ 130.90049252]]
[[ 13.75236912]]
[[ 27.79529237]]
[[ 3.52662098]]
[[ 92.97472897]]
[[ 1.29320224]]
[[ 51.16434471]]
[[ 15.54308501]]
[[ 12.2015221]]
[[ 26.28781331]]
[[ 5.31363191]]
[[ 8.18739151]]
[[ 1.72588598]]
[[ 24.35206397]]
[[ 24.47063576]]
[[ 23.54246788]]
[[ 4.64129347]]
[[ 4.96098185]]
[[ 149.460914]]
[[ 3.65648424]]
[[ 46.76127921]]
[[ 54.98920224]]
[[ 8.28931446]]
[[ 12.4210192]]
[[ 56.5051111]]
[[ 53.75936797]]
[[ 6.64944313]]
[[ 13.89068543]]
[[ 0.22701172]]
[[ 3.2112889]]
[[ 82.51475467]]
[[ 1.41086437]]
[[ 19.22084378]]
[[ 48.42716006]]
[[ 1.94452688]]
[[ 27.10911412]]
[[ 19.52334044]]
[[ 0.21092359]]
[[ 3.46350095]]
[[ 81.8204364]]
[[ 4.70493812]]
[[ 16.16059695]]
[[ 6.49599886]]
[[ 8.43596623]]
[[ 0.32426878]]
[[ 10.91987012]]
[[ 80.30526362]]
[[ 15.63773865]]
[[ 27.60408345]]
[[ 6.49608764]]
[[ 24.93079596]]
[[ 35.28269196]]
[[ 0.02458931]]
[[ 1.81166279]]
[[ 1.18239485]]
[[ 136.46761043]]
[[ 20.36312016]]
[[ 13.31661867]]
[[ 2.88344105]]
[[ 10.22863169]]
[[ 3.00180946]]
[[ 2.89821283]]
[[ 7.3160372]]
[[ 2.02718049]]
[[ 12.05495822]]
[[ 43.12028789]]
[[ 9.74351343]]
[[ 0.60107082]]
[[ 15.38673091]]
[[ 3.32139817]]
[[ 6.3256597]]
[[ 1.5701815]]
[[ 8.3305494]]
[[ 85.88276912]]
[[ 76.0831673]]
[[ 2.7006072]]
[[ 5.66501157]]
[[ 0.19510337]]
[[ 25.55672163]]
[[ 16.86936638]]
[[ 59.37001852]]
[[ 32.20002284]]
[[ 0.14597]]
[[ 5.88317538]]
[[ 5.69990584]]
[[ 1.03319703]]
[[ 10.11595451]]
[[ 2.84485645]]
[[ 68.00514825]]
[[ 77.78996861]]
[[ 13.48527226]]
[[ 81.33568852]]
[[ 53.74836423]]
[[ 0.90955683]]
[[ 6.68629451]]
[[ 0.08546589]]
[[ 2.36591742]]
[[ 4.70933208]]
[[ 10.19499392]]
[[ 2.79431961]]
[[ 2.54656954]]
[[ 23.6011752]]
[[ 1.12502053]]
[[ 3.17947306]]
[[ 38.54885468]]
[[ 7.87938583]]
[[ 0.94720487]]
[[ 2.76279541]]
[[ 14.09750657]]
[[ 69.7912719]]
[[ 14.92680319]]
[[ 3.7809745]]
[[ 19.02555661]]
[[ 18.74688282]]
[[ 6.64306133]]
[[ 92.76380363]]
[[ 4.11695823]]
[[ 9.4440519]]
[[ 1.3793875]]
[[ 0.0700387]]
[[ 5.59276096]]
[[ 34.33093]]
[[ 57.5980803]]
[[ 119.11322873]]
[[ 65.52704967]]
[[ 1.55770652]]
[[ 81.81010932]]
[[ 3.44764758]]
[[ 0.06766278]]
[[ 0.47637933]]
[[ 5.87985384]]
[[ 22.47433986]]
[[ 9.13852862]]
[[ 2.32530806]]
[[ 53.67132792]]
[[ 0.02524961]]
[[ 0.29864234]]
[[ 84.49770659]]
[[ 25.8344096]]
[[ 23.15780865]]
[[ 12.43920469]]
[[ 3.82089053]]
[[ 126.36268529]]
[[ 4.66719566]]
[[ 0.00249096]]
[[ 1.50682946]]
[[ 9.59305963]]
[[ 53.4581113]]
[[ 42.32204636]]
[[ 21.21982715]]
[[ 0.19503641]]
[[ 8.41266909]]
[[ 4.25664875]]
[[ 33.77608264]]
[[ 28.1980912]]
[[ 0.61277134]]
[[ 123.16793801]]
[[ 12.55223178]]
[[ 3.33458793]]
[[ 0.28868743]]
[[ 5.33807702]]
[[ 6.25508515]]
[[ 32.49694937]]
[[ 24.3804745]]
[[ 2.30335846]]
[[ 36.60179153]]
[[ 90.18322867]]
[[ 102.54943279]]
[[ 0.18556487]]
[[ 0.16208689]]
[[ 6.54414715]]
[[ 0.57594563]]
[[ 22.32293465]]
[[ 0.91217555]]
[[ 96.54988173]]
[[ 3.28735778]]
[[ 0.00650767]]
[[ 45.32188858]]
[[ 94.84371242]]
[[ 44.99500681]]
[[ 2.4713418]]
[[ 1.16560631]]
[[ 8.02312623]]
[[ 0.00103013]]
[[ 13.85242192]]
[[ 44.03489372]]
[[ 0.24449081]]
[[ 80.6527772]]
[[ 33.53920994]]
[[ 14.63578399]]
[[ 0.44293158]]
[[ 53.25338671]]
[[ 55.63258713]]
[[ 7.44800403]]
[[ 32.81231088]]
[[ 74.66792695]]
[[ 0.99157177]]
[[ 2.38390636]]
[[ 0.07627636]]
[[ 100.92863328]]
[[ 11.16327165]]
[[ 7.62312737]]
[[ 17.91869417]]
[[ 0.04750944]]
[[ 14.27038769]]
[[ 74.20911185]]
[[ 0.83130403]]
[[ 3.16052596]]
[[ 2.29975924]]
[[ 0.78591366]]
[[ 216.17698811]]
[[ 40.03048607]]
[[ 18.29436525]]
[[ 52.54837295]]
[[ 60.66993565]]
[[ 0.00891322]]
[[ 6.53642206]]
[[ 1.45142568]]
[[ 13.07130951]]
[[ 0.02990292]]
[[ 38.27641742]]
[[ 59.03955764]]
[[ 6.5212519]]
[[ 172.94522326]]
[[ 3.94405753]]
[[ 85.4335675]]
[[ 92.16609398]]
[[ 6.57987828]]
[[ 18.49778395]]
[[ 17.09907636]]
[[ 25.9128924]]
[[ 13.69309075]]
[[ 48.54511229]]
[[ 2.88867976]]
[[ 12.28225105]]
[[ 0.04818271]]
[[ 10.28082429]]
[[ 0.1162459]]
[[ 2.64534251]]
[[ 23.66713718]]
[[ 1.66113921]]
[[ 6.45098852]]
[[ 79.39512029]]
[[ 49.30780629]]
[[ 0.01618432]]
[[ 0.06049551]]
[[ 0.18816661]]
[[ 3.8109021]]
[[ 0.12471339]]
[[ 1.49167049]]
[[ 109.88066949]]
[[ 49.24440491]]
[[ 10.26009628]]
[[ 2.00369411]]
[[ 140.66440038]]
[[ 8.06920368]]
[[ 0.26999583]]
[[ 0.23914898]]
[[ 1.89432768]]
[[ 32.88777626]]
[[ 19.86282486]]
[[ 7.65837217]]
[[ 19.08047096]]
[[ 5.19352515]]
[[ 74.11355899]]
[[ 0.93331281]]
[[ 7.53025229]]
[[ 31.29144425]]
[[ 4.54302658]]
[[ 18.38029321]]
[[ 0.46651055]]
[[ 198.2702971]]
[[ 70.34034049]]
[[ 13.17841503]]
[[ 53.87827752]]
[[ 0.68075559]]
[[ 134.45715768]]
[[ 106.54981637]]
[[ 0.0082042]]
[[ 1.76035828]]
[[ 0.08754821]]
[[ 80.69667487]]
[[ 0.14210658]]
[[ 88.97751958]]
[[ 132.37572366]]
[[ 33.31554818]]
[[ 4.89932643]]
[[ 19.0767303]]
[[ 4.5383066]]
[[ 14.88195121]]
[[ 0.80417148]]
[[ 1.35926067]]
[[ 5.20111237]]
[[ 0.55111359]]
[[ 64.62331111]]
[[ 12.05228657]]
[[ 1.51261914]]
[[ 129.44463196]]
[[ 10.6010541]]
[[ 34.279828]]
[[ 8.38739882]]
[[ 11.20743473]]
[[ 41.85472143]]
[[ 3.29068483]]
[[ 64.31602662]]
[[ 44.56922592]]
[[ 10.46135266]]
[[ 1.13565756]]
[[ 2.2773355]]
[[ 6.41782299]]
[[ 31.66869409]]
[[ 12.5403705]]
[[ 82.42485644]]
[[ 9.81384968]]
[[ 10.65554211]]
[[ 3.53990083]]
[[ 74.90529712]]
[[ 5.14754302]]
[[ 11.81251342]]
[[ 0.08702353]]
[[ 65.76264224]]
[[ 0.00929663]]
[[ 101.21697949]]
[[ 40.16582255]]
[[ 7.47744632]]
[[ 28.22780774]]
[[ 129.40862556]]
[[ 121.05917826]]
[[ 10.09840158]]
[[ 18.06646636]]
[[ 2.81361665]]
[[ 14.95868263]]
[[ 20.79088503]]
[[ 179.61821044]]
[[ 27.30676274]]
[[ 0.742159]]
[[ 6.91039369]]
[[ 11.82854922]]
[[ 37.04092354]]
[[ 17.06411192]]
[[ 94.30562918]]
[[ 3.6434031]]
[[ 97.98599897]]
[[ 6.13610866]]
[[ 66.76562366]]
[[ 59.17936548]]
[[ 11.94595726]]
[[ 0.53377007]]
[[ 14.31980999]]
[[ 4.56195778]]
[[ 63.80124766]]
[[ 51.57403668]]
[[ 3.96503892]]
[[ 32.32090124]]
[[ 30.53244649]]
[[ 0.0015193]]
[[ 10.77679709]]
[[ 13.23016033]]
[[ 1.0269864]]
[[ 7.87042174]]
[[ 8.09124743]]
[[ 9.17842079]]
[[ 78.66968901]]
[[ 90.78421737]]
[[ 9.24985809]]
[[ 0.53274336]]
[[ 2.90626668]]
[[ 84.69532578]]
[[ 69.71849457]]
[[ 3.4930808]]
[[ 9.80926946]]
[[ 17.84765908]]
[[ 0.0012165]]
[[ 60.67487866]]
[[ 36.33232803]]
[[ 1.1531622]]
[[ 4.54735332]]
[[ 24.89825318]]
[[ 40.79233474]]
[[ 88.15522918]]
[[ 2.71733497]]
[[ 2.43284196]]
[[ 48.83787344]]
[[ 9.32099978]]
[[ 11.57172249]]
[[ 63.4333436]]
[[ 93.64263365]]
[[ 26.62375015]]
[[ 0.01345975]]
[[ 1.96769805]]
[[ 14.25653741]]
[[ 90.96910132]]
[[ 11.09820185]]
[[ 162.94944029]]
[[ 29.68523594]]
[[ 9.03346047]]
[[ 5.64457849]]
[[ 132.35537304]]
[[ 1.37101491]]
[[ 33.12174928]]
[[ 50.56981424]]
[[ 65.37557749]]
[[ 55.45791897]]
[[ 4.94377418]]
[[ 0.59898706]]
[[ 101.99166138]]
[[ 120.14878469]]
[[ 126.00932157]]
[[ 50.5140277]]
[[ 3.69606379]]
[[ 27.41515983]]
[[ 32.52068761]]
[[ 30.01420032]]
[[ 19.43054989]]
[[ 59.30956321]]
[[ 57.45831125]]
[[ 4.58902067]]
[[ 0.28626193]]
[[ 0.01576546]]
[[ 100.25773661]]
[[ 74.95457298]]
[[ 0.97654317]]
[[ 0.44145625]]
[[ 3.66901993]]
[[ 55.15521041]]
[[ 24.51603626]]
[[ 0.47154724]]
[[ 0.20442556]]
[[ 22.9771265]]
[[ 17.6448663]]
[[ 96.36355742]]
[[ 7.14094494]]
[[ 99.09860154]]
[[ 23.97962822]]
[[ 73.39385684]]
[[ 20.32866686]]
[[ 23.67750384]]
[[ 11.74752674]]
[[ 14.30044092]]
[[ 48.84330307]]
[[ 21.48515106]]
[[ 9.27114442]]
[[ 1.52432854]]
[[ 1.62906687]]
[[ 18.89809111]]
[[ 0.05445449]]
[[ 15.07012968]]
[[ 44.42732765]]
[[ 0.0336627]]
[[ 5.07023459]]
[[ 16.59022878]]
[[ 2.38390237]]
[[ 20.02851479]]
[[ 14.09697975]]
[[ 0.05956443]]
[[ 47.00810075]]
[[ 0.00244731]]
[[ 21.44439887]]
[[ 52.50594445]]
[[ 48.14567262]]
[[ 0.7706152]]
[[ 97.94978149]]
[[ 5.6924828]]
[[ 63.28100296]]
[[ 4.1011148]]
[[ 4.78838833]]
[[ 153.69382693]]
[[ 133.44803334]]
[[ 0.0326531]]
[[ 52.28292832]]
[[ 34.17025647]]
[[ 14.39590959]]
[[ 157.97667547]]
[[ 55.2968969]]
[[ 8.64723099]]
[[ 19.22902204]]
[[ 35.74296422]]
[[ 1.45453496]]
[[ 14.26442689]]
[[ 12.14269044]]
[[ 4.40243008]]
[[ 0.00125791]]
[[ 12.09444435]]
[[ 23.97175633]]
[[ 57.53404321]]
[[ 159.94700942]]
[[ 0.98922767]]
[[ 119.1253269]]
[[ 24.71627172]]
[[ 45.71928012]]
[[ 3.55369393]]
[[ 0.03769751]]
[[ 0.45814901]]
[[ 32.02064341]]
[[ 26.12680258]]
[[ 102.49775844]]
[[ 9.82050885]]
[[ 180.36842299]]
[[ 140.58944182]]
[[ 0.14412473]]
[[ 133.03825392]]
[[ 11.21594569]]
[[ 28.04401137]]
[[ 28.70695966]]
[[ 0.00500003]]
[[ 1.05508794]]
[[ 1.61886253]]
[[ 117.38761886]]
[[ 60.09669998]]
[[ 27.22014466]]
[[ 0.2624432]]
[[ 10.22371661]]
[[ 13.87141336]]
[[ 35.78888156]]
[[ 4.38701313]]
[[ 10.67346858]]
[[ 53.48900822]]
[[ 0.11457806]]
[[ 3.48930065]]
[[ 42.40727734]]
[[ 22.45444752]]
[[ 48.92705121]]
[[ 0.03672981]]
[[ 1.02903143]]
[[ 42.2488121]]
[[ 0.48619009]]
[[ 31.04641354]]
[[ 78.94571561]]
[[ 2.13048107]]
[[ 12.94773121]]
[[ 93.37908335]]
[[ 78.7932761]]
[[ 36.88760177]]
[[ 0.19628132]]
[[ 14.66518555]]
[[ 24.7839752]]
[[ 0.16438333]]
[[ 0.20314401]]
[[ 36.38176528]]
[[ 87.67296622]]
[[ 37.08688255]]
[[ 2.95989851]]
[[ 5.50878927]]
[[ 23.3956824]]
[[ 30.70865447]]
[[ 2.23961026]]
[[ 3.6840542]]
[[ 7.87726372]]
[[ 9.76016651]]
[[ 96.1152435]]
[[ 24.25438236]]
[[ 13.77475909]]
[[ 3.77663349]]
[[ 1.72263311]]
[[ 5.75314446]]
[[ 8.67244463]]
[[ 30.86622721]]
[[ 0.18068673]]
[[ 14.56164944]]
[[ 14.09127079]]
[[ 0.02482266]]
[[ 163.76998075]]
[[ 99.13362468]]
[[ 93.37645885]]
[[ 38.50761529]]
[[ 26.43649292]]
[[ 2.38247622]]
[[ 11.07940514]]
[[ 7.05138388]]
[[ 49.77716645]]
[[ 46.59356666]]
[[ 2.07098813]]
[[ 35.33734535]]
[[ 33.79931032]]
[[ 71.99980561]]
[[ 6.20679285]]
[[ 0.69138825]]
[[ 57.37266318]]
[[ 7.5313642]]
[[ 0.06787128]]
[[ 56.63297176]]
[[ 0.59315597]]
[[ 39.58396466]]
[[ 20.83188202]]
[[ 13.96288931]]
[[ 1.06247963]]
[[ 0.0049413]]
[[ 35.51611171]]
[[ 30.5184363]]
[[ 1.26293507]]
[[ 10.25294322]]
[[ 1.671996]]
[[ 5.03467757]]
[[ 81.7980501]]
[[ 93.7686379]]
[[ 2.67043748]]
[[ 29.26761395]]
[[ 29.56725871]]
[[ 4.78285996]]
[[ 0.11901046]]
[[ 0.57704493]]
[[ 0.81961371]]
[[ 0.00027768]]
[[ 3.64438123]]
[[ 10.37794785]]
[[ 99.19840881]]
[[ 58.31051751]]
[[ 31.47220572]]
[[ 49.15811094]]
[[ 4.36139035]]
[[ 0.23679389]]
[[ 130.77733433]]
[[ 79.36866098]]
[[ 0.48820902]]
[[ 12.03615068]]
[[ 33.40582233]]
[[ 29.24662579]]
[[ 1.79213596]]
[[ 7.00753631]]
[[ 51.55060203]]
[[ 1.55366688]]
[[ 1.30650362]]
[[ 7.66507317]]
[[ 2.71970119]]
[[ 17.6766803]]
[[ 34.46292984]]
[[ 0.53979754]]
[[ 0.34234875]]
[[ 0.01966328]]
[[ 12.62361021]]
[[ 0.24069783]]
[[ 137.41549117]]
[[ 2.2220683]]
[[ 25.01707315]]
[[ 15.53025003]]
[[ 39.68760374]]
[[ 0.66984034]]
[[ 0.14353697]]
[[ 82.69697911]]
[[ 5.32198073]]
[[ 68.24391427]]
[[ 131.37329357]]
[[ 7.50413306]]
[[ 10.91327819]]
[[ 54.95369664]]
[[ 26.32875459]]
[[ 115.20651077]]
[[ 3.33112889]]
[[ 0.5212384]]
[[ 146.35427688]]
[[ 86.20656317]]
[[ 97.46013605]]
[[ 12.76749968]]
[[ 55.52789401]]
[[ 28.52295938]]
[[ 1.31506967]]
[[ 0.00144021]]
[[ 8.26414259]]
[[ 0.51599853]]
[[ 3.32120902]]
[[ 45.54476086]]
[[ 9.85474335]]
[[ 0.41722192]]
[[ 81.47227807]]
[[ 12.33056115]]
[[ 0.0216579]]
[[ 3.57998683]]
[[ 1.0456927]]
[[ 13.39172144]]
[[ 1.59060365]]
[[ 0.29058894]]
[[ 21.35065669]]
[[ 10.31602821]]
[[ 48.54397884]]
[[ 34.18469904]]
[[ 11.18005846]]
[[ 3.64713199]]
[[ 19.40925497]]
[[ 21.60670871]]
[[ 0.04548187]]
[[ 0.60940437]]
[[ 108.85548825]]
[[ 56.69734947]]
[[ 75.51347725]]
[[ 104.00252119]]
[[ 0.1898497]]
[[ 2.70236221]]
[[ 0.70670593]]
[[ 106.7156945]]
[[ 14.58114246]]
[[ 19.13883087]]
[[ 67.84490073]]
[[ 0.02998623]]
[[ 10.14654652]]
[[ 0.02084533]]
[[ 0.01689787]]
[[ 41.74918882]]
[[ 0.11603815]]
[[ 23.59850167]]
[[ 2.53889992]]
[[ 87.18633679]]
[[ 22.47738896]]
[[ 49.52011585]]
[[ 2.62605727]]
[[ 12.72713706]]
[[ 3.72354499]]
[[ 53.14449591]]
[[ 31.23647717]]
[[ 0.39819114]]
[[ 0.49353726]]
[[ 0.00826298]]
[[ 26.178214]]
[[ 87.24863425]]
[[ 0.23048269]]
[[ 18.66188909]]
[[ 8.86574188]]
[[ 84.33120306]]
[[ 21.68372383]]
[[ 1.2702176]]
[[ 54.68792961]]
[[ 2.52743057]]
[[ 16.49547193]]
[[ 8.71516857]]
[[ 23.54918858]]
[[ 24.87630975]]
[[ 38.85558028]]
[[ 0.05078122]]
[[ 65.66128555]]
[[ 55.54197418]]
[[ 0.85171832]]
[[ 63.49580694]]
[[ 2.13983149]]
[[ 110.89680832]]
[[ 7.74114696]]
[[ 166.53779796]]
[[ 89.1714232]]
[[ 0.33544799]]
[[ 4.65765316]]
[[ 14.47757012]]
[[ 0.00323087]]
[[ 1.27434479]]
[[ 146.46229474]]
[[ 16.1180851]]
[[ 53.40782703]]
[[ 0.44360619]]
[[ 3.88288685]]
[[ 29.90617157]]
[[ 46.75103649]]
[[ 0.26286572]]
[[ 0.1231676]]
[[ 63.50675959]]
[[ 32.84543331]]
[[ 14.63459516]]
[[ 165.45508742]]
[[ 11.88198522]]
[[ 27.28586002]]
[[ 0.61895708]]
[[ 52.44237004]]
[[ 19.9510358]]
[[ 13.2911157]]
[[ 46.67681679]]
[[ 50.67606174]]
[[ 31.36083582]]
[[ 2.70455582]]
[[ 0.21980793]]
[[ 19.81818696]]
[[ 0.84821354]]
[[ 0.00839855]]
[[ 23.1797987]]
[[ 47.14058705]]
[[ 204.05272011]]
[[ 42.87848255]]
[[ 0.34330074]]
[[ 20.75351524]]
[[ 36.08536936]]
[[ 47.55694686]]
[[ 47.11482399]]
[[ 71.70460242]]
[[ 8.14657033]]
[[ 13.95025046]]
[[ 0.00228401]]
[[ 173.27498117]]
[[ 44.32617104]]
[[ 29.13678227]]
[[ 1.11172848]]
[[ 0.85004562]]
[[ 1.11863528]]
[[ 117.44407692]]
[[ 24.82035551]]
[[ 36.97430001]]
[[ 48.62079799]]
[[ 5.36464679]]
[[ 11.27616101]]
[[ 60.13680393]]
[[ 0.47333124]]
[[ 27.50922977]]
[[ 83.43348966]]
[[ 0.00746784]]
[[ 79.28377769]]
[[ 1.76210178]]
[[ 65.4953178]]
[[ 97.51047137]]
[[ 0.32216067]]
[[ 10.21116981]]
[[ 0.00167696]]
[[ 0.61112406]]
[[ 27.06520232]]
[[ 1.005042]]
[[ 35.15492138]]
[[ 20.0304767]]
[[ 24.62733188]]
[[ 0.10713961]]
[[ 0.00050375]]
[[ 56.73805488]]
[[ 28.3670682]]
[[ 0.40921526]]
[[ 46.26622512]]
[[ 47.50265861]]
[[ 46.60727026]]
[[ 10.86235701]]
[[ 114.3428721]]
[[ 9.96182609]]
[[ 16.15345255]]
[[ 7.6581017]]
[[ 91.39386719]]
[[ 25.76822066]]
[[ 3.98584489]]
[[ 66.81554382]]
[[ 2.1698789]]
[[ 99.90110926]]
[[ 2.53819343]]
[[ 6.30416666]]
[[ 77.40031551]]
[[ 8.52617958]]
[[ 1.14753436]]
[[ 8.38412052]]
[[ 45.77146317]]
[[ 0.39496608]]
[[ 1.04031508]]
[[ 35.76232649]]
[[ 60.54433413]]
[[ 122.13849887]]
[[ 1.21427397]]
[[ 2.1567958]]
[[ 0.17333456]]
[[ 5.78023668]]
[[ 2.64473453]]
[[ 0.30314208]]
[[ 4.79562706]]
[[ 109.88710669]]
[[ 32.31820719]]
[[ 1.18135583]]
[[ 28.24889824]]
[[ 11.28692077]]
[[ 12.33473233]]
[[ 59.40421943]]
[[ 53.89279228]]
[[ 0.03232618]]
[[ 3.20683457]]
[[ 31.54386908]]
[[ 4.75858428]]
[[ 12.47816866]]
[[ 0.13893508]]
[[  2.69498236e-05]]
[[ 154.84716368]]
[[ 52.32604458]]
[[ 14.81762429]]
[[ 166.39404881]]
[[ 120.7296712]]
[[ 5.99372371]]
[[ 31.15993237]]
[[ 30.21363328]]
[[ 8.61680406]]
[[ 14.0197395]]
[[ 2.43480692]]
[[ 37.21605546]]
[[ 5.55505119]]
[[ 0.17402662]]
[[ 14.0649067]]
[[ 110.24652178]]
[[ 11.42767909]]
[[ 67.78075793]]
[[ 1.66537166]]
[[ 0.45080265]]
[[ 0.83195906]]
[[ 1.81470216]]
[[ 1.86565662]]
[[ 2.55756044]]
[[ 4.37987323]]
[[ 27.70216015]]
[[ 8.11760872]]
[[ 5.15372077]]
[[ 109.29374684]]
[[ 73.04938663]]
[[ 0.03633217]]
[[ 77.7422736]]
[[ 121.92400026]]
[[ 130.8156525]]
[[ 3.49311909]]
[[ 17.11743251]]
[[ 6.85914304]]
[[ 23.7957933]]
[[ 0.11141238]]
[[ 7.13293937]]
[[ 4.16041205]]
[[ 27.98503906]]
[[ 25.05794954]]
[[ 33.87123371]]
[[ 30.04003246]]
[[ 133.13407183]]
[[ 79.93418662]]
[[ 6.09002629]]
[[ 28.19496071]]
[[ 0.04435853]]
[[ 4.85392985]]
[[ 0.28340847]]
[[ 44.7068736]]
[[ 11.21892079]]
[[ 52.01699578]]
[[ 60.08576094]]
[[ 3.85038114]]
[[ 30.83626896]]
[[ 20.81619739]]
[[ 57.56391578]]
[[ 20.36727044]]
[[ 24.28494472]]
[[ 177.25208805]]
[[ 25.81603899]]
[[ 15.65613628]]
[[ 24.42480728]]
[[ 1.47810209]]
[[ 3.42137433]]
[[ 0.80964232]]
[[ 4.01055886]]
[[ 17.66243815]]
[[ 5.18875537]]
[[ 6.99272266]]
[[ 1.15240455]]
[[ 0.01549586]]
[[ 31.12377073]]
[[ 0.62297893]]
[[ 28.22013439]]
[[ 53.217082]]
[[ 74.63442525]]
[[ 6.96322806]]
[[ 7.72453036]]
[[ 78.90315756]]
[[ 22.16998918]]
[[ 21.22761826]]
[[ 6.22191208]]
[[ 11.42481682]]
[[ 22.72619656]]
[[ 6.91112601]]
[[ 10.4275121]]
[[ 4.04692202]]
[[ 0.72727988]]
[[ 0.43372625]]
[[ 119.0722982]]
[[ 16.28954854]]
[[ 29.47060523]]
[[ 2.16119612]]
[[ 87.70875328]]
[[ 2.25358375]]
[[ 0.09460628]]
[[ 86.37973655]]
[[ 4.57382472]]
[[ 5.74998867]]
[[ 0.03409964]]
[[ 86.23693298]]
[[ 88.51428112]]
[[ 12.1621579]]
[[ 153.47125019]]
[[ 63.18720923]]
[[ 108.09447633]]
[[ 25.51770241]]
[[ 22.89815391]]
[[ 19.42218658]]
[[ 0.07069935]]
[[ 14.90990994]]
[[ 7.08564129]]
[[ 114.04395823]]
[[ 1.66629893]]
[[ 0.0283382]]
[[ 42.07682574]]
[[ 45.55193818]]
[[ 63.1375289]]
[[ 3.40032741]]
[[ 13.39456574]]
[[ 140.01394514]]
[[ 99.39297867]]
[[ 0.14463072]]
[[ 3.60055834]]
[[ 3.67751299]]
[[ 7.9011724]]
[[ 26.96403175]]
[[ 14.78225847]]
[[ 45.74833677]]
[[ 2.50782837]]
[[ 7.59880901]]
[[ 0.1106227]]
[[ 15.09623427]]
[[ 0.00277095]]
[[ 3.57810592]]
[[ 215.89808837]]
[[ 128.11480337]]
[[ 0.83669483]]
[[ 1.4750115]]
[[ 0.02730681]]
[[ 0.00903482]]
[[ 79.40909102]]
[[ 61.63698142]]
[[ 7.37839832]]
[[ 21.90443231]]
[[ 0.2778128]]
[[ 0.14341456]]
[[ 89.44836144]]
[[ 1.5825932]]
[[ 7.62525235]]
[[ 3.48732585]]
[[ 5.13178661]]
[[ 24.26354398]]
[[ 91.56203598]]
[[ 6.00486838]]
[[ 17.82484723]]
[[ 8.50884206]]
[[ 16.53191523]]
[[ 20.46180971]]
[[ 0.76717083]]
[[ 42.06922769]]
[[ 0.23312452]]
[[ 2.32835381]]
[[ 6.12535725]]
[[ 107.64718086]]
[[ 0.00823197]]
[[ 2.7033621]]
[[ 0.83603111]]
[[ 34.28013927]]
[[ 10.95011195]]
[[ 15.98385692]]
[[ 113.39903923]]
[[ 0.06674521]]
[[ 148.2729176]]
[[ 3.25196484]]
[[ 35.78993734]]
[[ 26.09289537]]
[[ 6.01638709]]
[[ 3.11376639]]
[[ 31.66837338]]
[[ 30.61424237]]
[[ 25.48436957]]
[[ 2.0832298]]
[[ 0.18298903]]
[[ 0.00013564]]
[[ 1.06637943]]
[[ 55.04618064]]
[[ 4.58770139]]
[[ 4.86396072]]
[[ 39.27513155]]
[[ 0.17902584]]
[[ 1.27577351]]
[[ 5.0505589]]
[[ 39.97817393]]
[[ 45.68641957]]
[[ 56.6575395]]
[[ 41.04690493]]
[[ 122.45429974]]
[[ 85.96542358]]
[[ 4.69009752]]
[[ 17.12494589]]
[[ 11.23827301]]
[[ 1.5868789]]
[[ 2.50874595]]
[[ 0.01786453]]
[[ 1.34176256]]
[[ 24.17758239]]
[[ 25.82350442]]
[[ 0.69008496]]
[[ 68.37131763]]
[[ 6.14965931]]
[[ 1.10558632]]
[[ 5.68457937]]
[[ 1.913859]]
[[ 0.0193884]]
[[ 2.43074149]]
[[ 53.55350833]]
[[ 6.78404783]]
[[ 86.01772914]]
[[ 44.70229034]]
[[ 77.89902018]]
[[ 0.28501821]]
[[ 0.95461867]]
[[ 13.76697629]]
[[ 8.12365651]]
[[ 6.34721022]]
[[ 17.76236684]]
[[ 45.66401227]]
[[ 16.96123971]]
[[ 1.77557421]]
[[ 2.74055713]]
[[ 108.78309571]]
[[ 0.02799655]]
[[ 154.00925407]]
[[ 32.0655961]]
[[ 10.52709794]]
[[ 40.88181276]]
[[ 5.29556466]]
[[ 30.13547367]]
[[ 7.29152751]]
[[ 8.8653533]]
[[ 3.32815169]]
[[ 5.62314419]]
[[ 0.78591611]]
[[ 80.49002422]]
[[ 22.22720923]]
[[ 1.16442561]]
[[ 30.73467875]]
[[ 0.01284326]]
[[ 56.76873022]]
[[ 2.41049067]]
[[ 65.43456962]]
[[ 14.34819284]]
[[ 12.71974715]]
[[ 0.10793462]]
[[ 126.00492093]]
[[ 64.49481176]]
[[ 7.78426037]]
[[ 0.03514543]]
[[ 17.83622388]]
[[ 7.61824579]]
[[ 74.34932453]]
[[ 0.09413246]]
[[ 18.95866845]]
[[ 0.1497981]]
[[ 20.08107633]]
[[ 7.66924898]]
[[ 53.4740327]]
[[ 76.12139915]]
[[ 168.01909559]]
[[ 101.18965041]]
